symbol,date,actual,pred,pUp,conf,ret1d,sum_up_contrib,sum_down_contrib,net_margin,wrong_side_power,right_side_power,margin_wrong_minus_right,wrong_type,high_conf_wrong,regime_flags,top_misleading,why,raw_stochK,score_stochK,w_stochK,contrib_stochK,reason_stochK,raw_MACD,score_MACD,w_MACD,contrib_MACD,reason_MACD,raw_RSI,score_RSI,w_RSI,contrib_RSI,reason_RSI,raw_OBV,score_OBV,w_OBV,contrib_OBV,reason_OBV,raw_volZ,score_volZ,w_volZ,contrib_volZ,reason_volZ,raw_pctB,score_pctB,w_pctB,contrib_pctB,reason_pctB,raw_deltaATRpct,score_deltaATRpct,w_deltaATRpct,contrib_deltaATRpct,reason_deltaATRpct,raw_gapNorm,score_gapNorm,w_gapNorm,contrib_gapNorm,reason_gapNorm,raw_atrPct,score_atrPct,w_atrPct,contrib_atrPct,reason_atrPct
AMD,2024-07-01,1,-1,0.269272,0.461456,0.041981,0.3141,-0.3207,-0.0066,0.3207,0.3141,0.0066,gap_reversal,1,,stochK|gapNorm|volZ,"Called DOWN (pUp=0.269, conf=0.461) but next day was UP (ret1d=0.0420). Wrong-side power=0.3207, right-side power=0.3141, margin=0.0066. Culprits: stochK→-0.1932 [stochK=32.27 (≤40 down-bias)]; gapNorm→-0.0918 [gapNorm=-0.5918 ≤ -0.5 → gap-down continuation bias]; volZ→-0.0205 [volZ=-0.0819]. Top pushes toward UP: OBV=1587086500 (w=1.000, c=0.2500), pctB=0.2497 (w=1.000, c=0.0624), deltaATRpct=0.0034 (w=1.000, c=0.0017). Top pushes toward DOWN: stochK=32.27 (w=1.000, c=0.1932), gapNorm=-0.5918 (w=1.000, c=0.0918), volZ=-0.0819 (w=1.000, c=0.0205). Gates: atr_pass:PASS, minConf_pass:BLOCK.",32.270048651499955,-0.193249,1.000000,-0.193249,stochK=32.27 (≤40 down-bias),-0.03030213147276236,-0.015151,1.000000,-0.015151,MACD/ATR=-0.0303 (bearish momentum),45.65364542101791,0.000000,1.000000,0.000000,RSI=45.65 (neutral),1587086500,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.08194934280192902,-0.020487,1.000000,-0.020487,volZ=-0.0819,0.24970640127235158,0.062427,1.000000,0.062427,pctB=0.2497 (mid),0.003398840911144868,0.001699,1.000000,0.001699,ΔATR%=0.0034 rising vol → continuation amplification,-0.5918295260048945,-0.091830,1.000000,-0.091830,gapNorm=-0.5918 ≤ -0.5 → gap-down continuation bias,0.03886204709666684,0.000000,1.000000,0.000000,atrPct=0.0389
AMD,2024-07-02,-1,1,0.622311,0.244623,-0.002495,1.099,-0.0001,1.099,1.099,0.0001,1.099,features_agreed_with_wrong_call,0,,stochK|OBV|pctB,"Called UP (pUp=0.622, conf=0.245) but next day was DOWN (ret1d=-0.0025). Wrong-side power=1.099, right-side power=0.0001, margin=1.099. Culprits: stochK→0.5345 [stochK=81.38 (>80 overbought) → up-bias w/ reversal risk]; OBV→0.2500 [OBV sign + (buy-volume bias)]; pctB→0.1922 [pctB=0.7689 (mid)]. Top pushes toward UP: stochK=81.38 (w=1.000, c=0.5345), OBV=1644925100 (w=1.000, c=0.2500), pctB=0.7689 (w=1.000, c=0.1922). Top pushes toward DOWN: deltaATRpct=-0.0001 (w=1.000, c=0.0001). Gates: atr_pass:PASS, minConf_pass:BLOCK.",81.37976468883642,0.534494,1.000000,0.534494,stochK=81.38 (>80 overbought) → up-bias w/ reversal risk,0.027170362389729964,0.013585,1.000000,0.013585,MACD/ATR=0.0272 (bullish momentum),54.37577725361832,0.000000,1.000000,0.000000,RSI=54.38 (neutral),1644925100,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),0.43650758402001916,0.109127,1.000000,0.109127,volZ=0.4365,0.7688981252312492,0.192225,1.000000,0.192225,pctB=0.7689 (mid),-0.00014415891632272443,-0.000072,1.000000,-0.000072,ΔATR%=-0.0001 falling vol → mean-revert bias,-0.41220695364942994,0.000000,1.000000,0.000000,gapNorm=-0.4122 (neutral),0.038717888180344114,0.000000,1.000000,0.000000,atrPct=0.0387
AMD,2024-07-08,-1,1,0.969160,0.938320,-0.008898,3.017,-0.0005,3.016,3.017,0.0005,3.016,gap_reversal,1,,gapNorm|stochK|pctB,"Called UP (pUp=0.969, conf=0.938) but next day was DOWN (ret1d=-0.0089). Wrong-side power=3.017, right-side power=0.0005, margin=3.016. Culprits: gapNorm→1.000 [gapNorm=1.745 ≥ 0.5 → gap-up continuation bias]; stochK→0.9746 [stochK=98.98 (>80 overbought) → up-bias w/ reversal risk]; pctB→0.3219 [pctB=1.288 (upper band) → overbought/continuation risk]. Top pushes toward UP: gapNorm=1.745 (w=1.000, c=1.000), stochK=98.98 (w=1.000, c=0.9746), pctB=1.288 (w=1.000, c=0.3219). Top pushes toward DOWN: deltaATRpct=-0.0010 (w=1.000, c=0.0005). Gates: atr_pass:PASS, minConf_pass:PASS.",98.98479304709252,0.974620,1.000000,0.974620,stochK=98.98 (>80 overbought) → up-bias w/ reversal risk,0.26849953093998596,0.134250,1.000000,0.134250,MACD/ATR=0.2685 (bullish momentum),67.6009502489526,0.190024,1.000000,0.190024,RSI=67.60 (bullish),1740024700,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),0.5842993575305359,0.146075,1.000000,0.146075,volZ=0.5843,1.2876244111250932,0.321906,1.000000,0.321906,pctB=1.288 (upper band) → overbought/continuation risk,-0.0009762886700497506,-0.000488,1.000000,-0.000488,ΔATR%=-0.0010 falling vol → mean-revert bias,1.7452007600457176,1.000000,1.000000,1.000000,gapNorm=1.745 ≥ 0.5 → gap-up continuation bias,0.03653475615436521,0.000000,1.000000,0.000000,atrPct=0.0365
AMD,2024-07-10,-1,1,0.981133,0.962266,-0.010981,3.232,0.0000,3.232,3.232,0.0000,3.232,gap_reversal,1,,gapNorm|stochK|volZ,"Called UP (pUp=0.981, conf=0.962) but next day was DOWN (ret1d=-0.0110). Wrong-side power=3.232, right-side power=0.0000, margin=3.232. Culprits: gapNorm→1.000 [gapNorm=1.632 ≥ 0.5 → gap-up continuation bias]; stochK→0.7555 [stochK=90.22 (>80 overbought) → up-bias w/ reversal risk]; volZ→0.5000 [volZ=2.454]. Top pushes toward UP: gapNorm=1.632 (w=1.000, c=1.000), stochK=90.22 (w=1.000, c=0.7555), volZ=2.454 (w=1.000, c=0.5000). Gates: atr_pass:PASS, minConf_pass:PASS.",90.21805590273219,0.755451,1.000000,0.755451,stochK=90.22 (>80 overbought) → up-bias w/ reversal risk,0.36735503602537817,0.183678,1.000000,0.183678,MACD/ATR=0.3674 (bullish momentum),70.08082743943982,0.252021,1.000000,0.252021,RSI=70.08 (bullish),1786876100,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),2.4540152243275775,0.500000,1.000000,0.500000,volZ=2.454,1.1609859206584934,0.290246,1.000000,0.290246,pctB=1.161 (upper band) → overbought/continuation risk,0.001374086071099706,0.000687,1.000000,0.000687,ΔATR%=0.0014 rising vol → continuation amplification,1.6318460135790192,1.000000,1.000000,1.000000,gapNorm=1.632 ≥ 0.5 → gap-up continuation bias,0.037620708985729126,0.000000,1.000000,0.000000,atrPct=0.0376
AMD,2024-07-11,-1,1,0.940487,0.880973,-0.001814,1.577,0.0000,1.577,1.577,0.0000,1.577,features_agreed_with_wrong_call,1,,stochK|pctB|OBV,"Called UP (pUp=0.940, conf=0.881) but next day was DOWN (ret1d=-0.0018). Wrong-side power=1.577, right-side power=0.0000, margin=1.577. Culprits: stochK→0.6032 [stochK=84.13 (>80 overbought) → up-bias w/ reversal risk]; pctB→0.2501 [pctB=1.001 (upper band) → overbought/continuation risk]; OBV→0.2500 [OBV sign + (buy-volume bias)]. Top pushes toward UP: stochK=84.13 (w=1.000, c=0.6032), pctB=1.001 (w=1.000, c=0.2501), OBV=1727644700 (w=1.000, c=0.2500). Gates: atr_pass:PASS, minConf_pass:PASS.",84.12605102622615,0.603151,1.000000,0.603151,stochK=84.13 (>80 overbought) → up-bias w/ reversal risk,0.35315046921123855,0.176575,1.000000,0.176575,MACD/ATR=0.3532 (bullish momentum),67.12360174213165,0.178090,1.000000,0.178090,RSI=67.12 (bullish),1727644700,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),0.472528138641234,0.118132,1.000000,0.118132,volZ=0.4725,1.000545926208823,0.250136,1.000000,0.250136,pctB=1.001 (upper band) → overbought/continuation risk,0.0025717266734806565,0.001286,1.000000,0.001286,ΔATR%=0.0026 rising vol → continuation amplification,0.059795937343420924,0.000000,1.000000,0.000000,gapNorm=0.0598 (neutral),0.04019243565920978,0.000000,1.000000,0.000000,atrPct=0.0402
AMD,2024-07-12,-1,1,0.895795,0.791590,-0.009801,1.392,-0.0153,1.377,1.392,0.0153,1.377,features_agreed_with_wrong_call,1,,stochK|OBV|pctB,"Called UP (pUp=0.896, conf=0.792) but next day was DOWN (ret1d=-0.0098). Wrong-side power=1.392, right-side power=0.0153, margin=1.377. Culprits: stochK→0.5786 [stochK=83.15 (>80 overbought) → up-bias w/ reversal risk]; OBV→0.2500 [OBV sign + (buy-volume bias)]; pctB→0.2316 [pctB=0.9263 (upper band) → overbought/continuation risk]. Top pushes toward UP: stochK=83.15 (w=1.000, c=0.5786), OBV=1676817300 (w=1.000, c=0.2500), pctB=0.9263 (w=1.000, c=0.2316). Top pushes toward DOWN: volZ=-0.0611 (w=1.000, c=0.0153). Gates: atr_pass:PASS, minConf_pass:PASS.",83.14507053561344,0.578627,1.000000,0.578627,stochK=83.15 (>80 overbought) → up-bias w/ reversal risk,0.3326800097199419,0.166340,1.000000,0.166340,MACD/ATR=0.3327 (bullish momentum),66.6289529147983,0.165724,1.000000,0.165724,RSI=66.63 (bullish),1676817300,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.06112569716426128,-0.015281,1.000000,-0.015281,volZ=-0.0611,0.9262871357871901,0.231572,1.000000,0.231572,pctB=0.9263 (upper band) → overbought/continuation risk,0.00006377625293676331,0.000032,1.000000,0.000032,ΔATR%=0.0001 rising vol → continuation amplification,0.0439715455541112,0.000000,1.000000,0.000000,gapNorm=0.0440 (neutral),0.040256211912146546,0.000000,1.000000,0.000000,atrPct=0.0403
AMD,2024-07-15,-1,1,0.852512,0.705024,-0.012679,2.146,-0.1471,1.999,2.146,0.1471,1.999,gap_reversal,1,,gapNorm|stochK|OBV,"Called UP (pUp=0.853, conf=0.705) but next day was DOWN (ret1d=-0.0127). Wrong-side power=2.146, right-side power=0.1471, margin=1.999. Culprits: gapNorm→1.000 [gapNorm=1.564 ≥ 0.5 → gap-up continuation bias]; stochK→0.4463 [stochK=77.85 (≥60 up-bias)]; OBV→0.2500 [OBV sign + (buy-volume bias)]. Top pushes toward UP: gapNorm=1.564 (w=1.000, c=1.000), stochK=77.85 (w=1.000, c=0.4463), OBV=1634614600 (w=1.000, c=0.2500). Top pushes toward DOWN: volZ=-0.5882 (w=1.000, c=0.1471). Gates: atr_pass:PASS, minConf_pass:PASS.",77.85375421102216,0.446344,1.000000,0.446344,stochK=77.85 (≥60 up-bias),0.2852975064782145,0.142649,1.000000,0.142649,MACD/ATR=0.2853 (bullish momentum),63.89387925663019,0.097347,1.000000,0.097347,RSI=63.89 (bullish),1634614600,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.5882267740067574,-0.147057,1.000000,-0.147057,volZ=-0.5882,0.8376879040287945,0.209422,1.000000,0.209422,pctB=0.8377 (upper band) → overbought/continuation risk,0.000138275854976673,0.000069,1.000000,0.000069,ΔATR%=0.0001 rising vol → continuation amplification,1.5637885184439204,1.000000,1.000000,1.000000,gapNorm=1.564 ≥ 0.5 → gap-up continuation bias,0.04039448776712322,0.000000,1.000000,0.000000,atrPct=0.0404
AMD,2024-07-16,-1,1,0.716507,0.433013,-0.102056,0.8383,-0.1692,0.6691,0.8383,0.1692,0.6691,features_agreed_with_wrong_call,1,,stochK|OBV|pctB,"Called UP (pUp=0.717, conf=0.433) but next day was DOWN (ret1d=-0.1021). Wrong-side power=0.8383, right-side power=0.1692, margin=0.6691. Culprits: stochK→0.2769 [stochK=71.08 (≥60 up-bias)]; OBV→0.2500 [OBV sign + (buy-volume bias)]; pctB→0.1880 [pctB=0.7521 (mid)]. Top pushes toward UP: stochK=71.08 (w=1.000, c=0.2769), OBV=1593981500 (w=1.000, c=0.2500), pctB=0.7521 (w=1.000, c=0.1880). Top pushes toward DOWN: volZ=-0.6750 (w=1.000, c=0.1687), deltaATRpct=-0.0010 (w=1.000, c=0.0005). Gates: atr_pass:PASS, minConf_pass:BLOCK.",71.0761120568476,0.276903,1.000000,0.276903,stochK=71.08 (≥60 up-bias),0.22329833846901895,0.111649,1.000000,0.111649,MACD/ATR=0.2233 (bullish momentum),60.469797348097536,0.011745,1.000000,0.011745,RSI=60.47 (bullish),1593981500,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.6749666673375212,-0.168742,1.000000,-0.168742,volZ=-0.6750,0.7520710307937055,0.188018,1.000000,0.188018,pctB=0.7521 (mid),-0.0009562694936532251,-0.000478,1.000000,-0.000478,ΔATR%=-0.0010 falling vol → mean-revert bias,-0.07785096381189849,0.000000,1.000000,0.000000,gapNorm=-0.0779 (neutral),0.039438218273469994,0.000000,1.000000,0.000000,atrPct=0.0394
AMD,2024-07-19,1,-1,0.037818,0.924363,0.028302,0.2786,-1.323,-1.045,1.323,0.2786,1.045,gap_reversal,1,,stochK|MACD|RSI,"Called DOWN (pUp=0.038, conf=0.924) but next day was UP (ret1d=0.0283). Wrong-side power=1.323, right-side power=0.2786, margin=1.045. Culprits: stochK→-0.9345 [stochK=2.619 (<20 oversold) → down-bias w/ rebound risk]; MACD→-0.1399 [MACD/ATR=-0.2798 (bearish momentum)]; RSI→-0.1009 [RSI=35.96 (bearish)]. Top pushes toward UP: OBV=1400093900 (w=1.000, c=0.2500), pctB=0.1143 (w=1.000, c=0.0286). Top pushes toward DOWN: stochK=2.619 (w=1.000, c=0.9345), MACD=-0.2798 (w=1.000, c=0.1399), RSI=35.96 (w=1.000, c=0.1009). Gates: atr_pass:PASS, minConf_pass:PASS.",2.6186759900938585,-0.934533,1.000000,-0.934533,stochK=2.619 (<20 oversold) → down-bias w/ rebound risk,-0.2797741572370525,-0.139887,1.000000,-0.139887,MACD/ATR=-0.2798 (bearish momentum),35.96317950418823,-0.100921,1.000000,-0.100921,RSI=35.96 (bearish),1400093900,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.251967154572077,-0.062992,1.000000,-0.062992,volZ=-0.2520,0.11430285472213586,0.028576,1.000000,0.028576,pctB=0.1143 (lower band) → oversold/mean-revert risk,-0.0015587887589169208,-0.000779,1.000000,-0.000779,ΔATR%=-0.0016 falling vol → mean-revert bias,-0.5841969809011971,-0.084197,1.000000,-0.084197,gapNorm=-0.5842 ≤ -0.5 → gap-down continuation bias,0.05443149834055725,0.000000,1.000000,0.000000,atrPct=0.0544
AMD,2024-07-25,1,-1,0.029171,0.941658,0.012073,0.3917,-1.438,-1.046,1.438,0.3917,1.046,features_agreed_with_wrong_call,1,,stochK|MACD|RSI,"Called DOWN (pUp=0.029, conf=0.942) but next day was UP (ret1d=0.0121). Wrong-side power=1.438, right-side power=0.3917, margin=1.046. Culprits: stochK→-0.9252 [stochK=2.992 (<20 oversold) → down-bias w/ rebound risk]; MACD→-0.2584 [MACD/ATR=-0.5168 (bearish momentum)]; RSI→-0.2517 [RSI=29.93 (bearish)]. Top pushes toward UP: OBV=1302274200 (w=1.000, c=0.2500), volZ=0.5612 (w=1.000, c=0.1403), deltaATRpct=0.0028 (w=1.000, c=0.0014). Top pushes toward DOWN: stochK=2.992 (w=1.000, c=0.9252), MACD=-0.5168 (w=1.000, c=0.2584), RSI=29.93 (w=1.000, c=0.2517). Gates: atr_pass:PASS, minConf_pass:PASS.",2.991895639197219,-0.925203,1.000000,-0.925203,stochK=2.992 (<20 oversold) → down-bias w/ rebound risk,-0.5167844122257907,-0.258392,1.000000,-0.258392,MACD/ATR=-0.5168 (bearish momentum),29.93094476571315,-0.251726,1.000000,-0.251726,RSI=29.93 (bearish),1302274200,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),0.5611606572296945,0.140290,1.000000,0.140290,volZ=0.5612,-0.01117613565799968,-0.002794,1.000000,-0.002794,pctB=-0.0112 (lower band) → oversold/mean-revert risk,0.0027755694209496973,0.001388,1.000000,0.001388,ΔATR%=0.0028 rising vol → continuation amplification,-0.38719321004482277,0.000000,1.000000,0.000000,gapNorm=-0.3872 (neutral),0.054783435053849715,0.000000,1.000000,0.000000,atrPct=0.0548
AMD,2024-07-30,1,-1,0.047258,0.905484,0.043629,0.5751,-1.276,-0.7011,1.276,0.5751,0.7011,features_agreed_with_wrong_call,1,,stochK|MACD|RSI,"Called DOWN (pUp=0.047, conf=0.905) but next day was UP (ret1d=0.0436). Wrong-side power=1.276, right-side power=0.5751, margin=0.7011. Culprits: stochK→-0.7938 [stochK=8.247 (<20 oversold) → down-bias w/ rebound risk]; MACD→-0.2565 [MACD/ATR=-0.5131 (bearish momentum)]; RSI→-0.2258 [RSI=30.97 (bearish)]. Top pushes toward UP: volZ=1.166 (w=1.000, c=0.2915), OBV=1235461100 (w=1.000, c=0.2500), pctB=0.1319 (w=1.000, c=0.0330). Top pushes toward DOWN: stochK=8.247 (w=1.000, c=0.7938), MACD=-0.5131 (w=1.000, c=0.2565), RSI=30.97 (w=1.000, c=0.2258). Gates: atr_pass:PASS, minConf_pass:PASS.",8.247228521525559,-0.793819,1.000000,-0.793819,stochK=8.247 (<20 oversold) → down-bias w/ rebound risk,-0.5130935131701533,-0.256547,1.000000,-0.256547,MACD/ATR=-0.5131 (bearish momentum),30.96650310802039,-0.225837,1.000000,-0.225837,RSI=30.97 (bearish),1235461100,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),1.1660997440159004,0.291525,1.000000,0.291525,volZ=1.166,0.13191712563247385,0.032979,1.000000,0.032979,pctB=0.1319 (lower band) → oversold/mean-revert risk,0.0012617946750496031,0.000631,1.000000,0.000631,ΔATR%=0.0013 rising vol → continuation amplification,0.09302674977638148,0.000000,1.000000,0.000000,gapNorm=0.0930 (neutral),0.05005818927799403,0.000000,1.000000,0.000000,atrPct=0.0501
AMD,2024-07-31,-1,1,0.805784,0.611568,-0.082641,1.815,-0.7206,1.094,1.815,0.7206,1.094,gap_reversal,1,,gapNorm|volZ|OBV,"Called UP (pUp=0.806, conf=0.612) but next day was DOWN (ret1d=-0.0826). Wrong-side power=1.815, right-side power=0.7206, margin=1.094. Culprits: gapNorm→1.000 [gapNorm=8.877 ≥ 0.5 → gap-up continuation bias]; volZ→0.5000 [volZ=3.616]; OBV→0.2500 [OBV sign + (buy-volume bias)]. Top pushes toward UP: gapNorm=8.877 (w=1.000, c=1.000), volZ=3.616 (w=1.000, c=0.5000), OBV=1349767900 (w=1.000, c=0.2500). Top pushes toward DOWN: stochK=19.66 (w=1.000, c=0.5086), MACD=-0.3489 (w=1.000, c=0.1744), RSI=38.50 (w=1.000, c=0.0376). Gates: atr_pass:PASS, minConf_pass:PASS.",19.65697918523929,-0.508576,1.000000,-0.508576,stochK=19.66 (<20 oversold) → down-bias w/ rebound risk,-0.34887703039683887,-0.174439,1.000000,-0.174439,MACD/ATR=-0.3489 (bearish momentum),38.496704192982385,-0.037582,1.000000,-0.037582,RSI=38.50 (bearish),1349767900,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),3.616317197199447,0.500000,1.000000,0.500000,volZ=3.616,0.24889873304224056,0.062225,1.000000,0.062225,pctB=0.2489 (mid),0.005502320541622384,0.002750,1.000000,0.002750,ΔATR%=0.0055 rising vol → continuation amplification,8.877487048105515,1.000000,1.000000,1.000000,gapNorm=8.877 ≥ 0.5 → gap-up continuation bias,0.05556050981961641,0.000000,1.000000,0.000000,atrPct=0.0556
AMD,2024-08-02,1,-1,0.110809,0.778381,0.017509,0.8555,-1.277,-0.4219,1.277,0.8555,0.4219,features_agreed_with_wrong_call,1,,stochK|RSI|MACD,"Called DOWN (pUp=0.111, conf=0.778) but next day was UP (ret1d=0.0175). Wrong-side power=1.277, right-side power=0.8555, margin=0.4219. Culprits: stochK→-0.8978 [stochK=4.090 (<20 oversold) → down-bias w/ rebound risk]; RSI→-0.2195 [RSI=31.22 (bearish)]; MACD→-0.1585 [MACD/ATR=-0.3170 (bearish momentum)]. Top pushes toward UP: volZ=1.367 (w=1.000, c=0.3418), OBV=1176474000 (w=1.000, c=0.2500), gapNorm=0.7243 (w=1.000, c=0.2243). Top pushes toward DOWN: stochK=4.090 (w=1.000, c=0.8978), RSI=31.22 (w=1.000, c=0.2195), MACD=-0.3170 (w=1.000, c=0.1585). Gates: atr_pass:PASS, minConf_pass:PASS.",4.089747975918392,-0.897756,1.000000,-0.897756,stochK=4.090 (<20 oversold) → down-bias w/ rebound risk,-0.3169653679473428,-0.158483,1.000000,-0.158483,MACD/ATR=-0.3170 (bearish momentum),31.220526121682184,-0.219487,1.000000,-0.219487,RSI=31.22 (bearish),1176474000,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),1.3673879770686153,0.341847,1.000000,0.341847,volZ=1.367,0.15746823868903126,0.039367,1.000000,0.039367,pctB=0.1575 (lower band) → oversold/mean-revert risk,-0.0034611349208258646,-0.001730,1.000000,-0.001730,ΔATR%=-0.0035 falling vol → mean-revert bias,0.7243147446029274,0.224315,1.000000,0.224315,gapNorm=0.7243 ≥ 0.5 → gap-up continuation bias,0.06618121278660058,0.000000,1.000000,0.000000,atrPct=0.0662
AMD,2024-08-07,1,-1,0.086635,0.826730,0.059454,1.298,-0.9472,0.3509,0.9472,1.298,-0.3509,policy_error,1,,stochK|RSI|MACD,"Called DOWN (pUp=0.087, conf=0.827) but next day was UP (ret1d=0.0595). Wrong-side power=0.9472, right-side power=1.298, margin=-0.3509. Culprits: stochK→-0.5887 [stochK=16.45 (<20 oversold) → down-bias w/ rebound risk]; RSI→-0.2395 [RSI=30.42 (bearish)]; MACD→-0.1092 [MACD/ATR=-0.2183 (bearish momentum)]. Top pushes toward UP: gapNorm=2.742 (w=1.000, c=1.000), OBV=1133431300 (w=1.000, c=0.2500), pctB=0.1925 (w=1.000, c=0.0481). Top pushes toward DOWN: stochK=16.45 (w=1.000, c=0.5887), RSI=30.42 (w=1.000, c=0.2395), MACD=-0.2183 (w=1.000, c=0.1092). Gates: atr_pass:PASS, minConf_pass:PASS.",16.450206918418328,-0.588745,1.000000,-0.588745,stochK=16.45 (<20 oversold) → down-bias w/ rebound risk,-0.21832262572207392,-0.109161,1.000000,-0.109161,MACD/ATR=-0.2183 (bearish momentum),30.418562156573543,-0.239536,1.000000,-0.239536,RSI=30.42 (bearish),1133431300,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.03724839905650359,-0.009312,1.000000,-0.009312,volZ=-0.0372,0.19247253982332846,0.048118,1.000000,0.048118,pctB=0.1925 (lower band) → oversold/mean-revert risk,-0.0008945698707778782,-0.000447,1.000000,-0.000447,ΔATR%=-0.0009 falling vol → mean-revert bias,2.7423625173416566,1.000000,1.000000,1.000000,gapNorm=2.742 ≥ 0.5 → gap-up continuation bias,0.07258395576289135,0.000000,1.000000,0.000000,atrPct=0.0726
AMD,2024-08-09,1,-1,0.190079,0.619841,0.018619,0.3260,-1.131,-0.8051,1.131,0.3260,0.8051,gap_reversal,1,,gapNorm|volZ|stochK,"Called DOWN (pUp=0.190, conf=0.620) but next day was UP (ret1d=0.0186). Wrong-side power=1.131, right-side power=0.3260, margin=0.8051. Culprits: gapNorm→-0.6957 [gapNorm=-1.196 ≤ -0.5 → gap-down continuation bias]; volZ→-0.2210 [volZ=-0.8841]; stochK→-0.1170 [stochK=35.32 (≤40 down-bias)]. Top pushes toward UP: OBV=1141885800 (w=1.000, c=0.2500), pctB=0.3041 (w=1.000, c=0.0760). Top pushes toward DOWN: gapNorm=-1.196 (w=1.000, c=0.6957), volZ=-0.8841 (w=1.000, c=0.2210), stochK=35.32 (w=1.000, c=0.1170). Gates: atr_pass:PASS, minConf_pass:PASS.",35.32084613924923,-0.116979,1.000000,-0.116979,stochK=35.32 (≤40 down-bias),-0.09348888199351557,-0.046744,1.000000,-0.046744,MACD/ATR=-0.0935 (bearish momentum),38.05801637898341,-0.048550,1.000000,-0.048550,RSI=38.06 (bearish),1141885800,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.8840581378958595,-0.221015,1.000000,-0.221015,volZ=-0.8841,0.30407371406585,0.076018,1.000000,0.076018,pctB=0.3041 (mid),-0.004195626520326942,-0.002098,1.000000,-0.002098,ΔATR%=-0.0042 falling vol → mean-revert bias,-1.1957194800729098,-0.695719,1.000000,-0.695719,gapNorm=-1.196 ≤ -0.5 → gap-down continuation bias,0.06281918894871573,0.000000,1.000000,0.000000,atrPct=0.0628
AMD,2024-08-12,1,-1,0.301651,0.396698,0.031878,0.3410,-0.2479,0.0931,0.2479,0.3410,-0.0931,calibration_miss,0,,volZ|MACD|deltaATRpct,"Called DOWN (pUp=0.302, conf=0.397) but next day was UP (ret1d=0.0319). Wrong-side power=0.2479, right-side power=0.3410, margin=-0.0931. Culprits: volZ→-0.2320 [volZ=-0.9279]; MACD→-0.0136 [MACD/ATR=-0.0271 (bearish momentum)]; deltaATRpct→-0.0024 [ΔATR%=-0.0047 falling vol → mean-revert bias]. Top pushes toward UP: OBV=1181610100 (w=1.000, c=0.2500), pctB=0.3638 (w=1.000, c=0.0910). Top pushes toward DOWN: volZ=-0.9279 (w=1.000, c=0.2320), MACD=-0.0271 (w=1.000, c=0.0136), deltaATRpct=-0.0047 (w=1.000, c=0.0024). Gates: atr_pass:PASS, minConf_pass:BLOCK.",42.41908552979883,0.000000,1.000000,0.000000,stochK=42.42 (neutral),-0.02712110998357644,-0.013561,1.000000,-0.013561,MACD/ATR=-0.0271 (bearish momentum),40.8735849121614,0.000000,1.000000,0.000000,RSI=40.87 (neutral),1181610100,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.9278935615179303,-0.231973,1.000000,-0.231973,volZ=-0.9279,0.363807287906387,0.090952,1.000000,0.090952,pctB=0.3638 (mid),-0.00473065013683667,-0.002365,1.000000,-0.002365,ΔATR%=-0.0047 falling vol → mean-revert bias,0.1266091930706592,0.000000,1.000000,0.000000,gapNorm=0.1266 (neutral),0.05808853881187906,0.000000,1.000000,0.000000,atrPct=0.0581
